Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,PNB,95845,OPTSTK,PE,105,PUNJAB NATIONAL BANK,PNB OCT 105 PE,PNB31OCT24P105,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95846,OPTSTK,CE,110,PUNJAB NATIONAL BANK,PNB OCT 110 CE,PNB31OCT24C110,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95848,OPTSTK,PE,110,PUNJAB NATIONAL BANK,PNB OCT 110 PE,PNB31OCT24P110,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95851,OPTSTK,CE,115,PUNJAB NATIONAL BANK,PNB OCT 115 CE,PNB31OCT24C115,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95852,OPTSTK,PE,115,PUNJAB NATIONAL BANK,PNB OCT 115 PE,PNB31OCT24P115,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95857,OPTSTK,CE,120,PUNJAB NATIONAL BANK,PNB OCT 120 CE,PNB31OCT24C120,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95866,OPTSTK,PE,120,PUNJAB NATIONAL BANK,PNB OCT 120 PE,PNB31OCT24P120,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95869,OPTSTK,CE,125,PUNJAB NATIONAL BANK,PNB OCT 125 CE,PNB31OCT24C125,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95870,OPTSTK,PE,125,PUNJAB NATIONAL BANK,PNB OCT 125 PE,PNB31OCT24P125,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95873,OPTSTK,CE,130,PUNJAB NATIONAL BANK,PNB OCT 130 CE,PNB31OCT24C130,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95874,OPTSTK,PE,130,PUNJAB NATIONAL BANK,PNB OCT 130 PE,PNB31OCT24P130,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95877,OPTSTK,CE,135,PUNJAB NATIONAL BANK,PNB OCT 135 CE,PNB31OCT24C135,2024-10-31,8000,0.05
NFO,nse_fo,PNB,95878,OPTSTK,PE,135,PUNJAB NATIONAL BANK,PNB OCT 135 PE,PNB31OCT24P135,2024-10-31,8000,0.05
NFO,nse_fo,DEEPAKNTR,95880,OPTSTK,CE,3150,DEEPAK NITRITE LTD,DEEPAKNTR NOV 3150 CE,DEEPAKNTR28NOV24C3150,2024-11-28,300,0.05
NFO,nse_fo,PNB,95881,OPTSTK,CE,140,PUNJAB NATIONAL BANK,PNB OCT 140 CE,PNB31OCT24C140,2024-10-31,8000,0.05
NFO,nse_fo,DEEPAKNTR,95883,OPTSTK,PE,3150,DEEPAK NITRITE LTD,DEEPAKNTR NOV 3150 PE,DEEPAKNTR28NOV24P3150,2024-11-28,300,0.05
NFO,nse_fo,DEEPAKNTR,95898,OPTSTK,CE,3300,DEEPAK NITRITE LTD,DEEPAKNTR NOV 3300 CE,DEEPAKNTR28NOV24C3300,2024-11-28,300,0.05
NFO,nse_fo,DEEPAKNTR,95903,OPTSTK,PE,3300,DEEPAK NITRITE LTD,DEEPAKNTR NOV 3300 PE,DEEPAKNTR28NOV24P3300,2024-11-28,300,0.05
NFO,nse_fo,CUB,95977,OPTSTK,CE,140,CITY UNION BANK LTD,CUB NOV 140 CE,CUB28NOV24C140,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95978,OPTSTK,PE,140,CITY UNION BANK LTD,CUB NOV 140 PE,CUB28NOV24P140,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95979,OPTSTK,CE,145,CITY UNION BANK LTD,CUB NOV 145 CE,CUB28NOV24C145,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95980,OPTSTK,PE,145,CITY UNION BANK LTD,CUB NOV 145 PE,CUB28NOV24P145,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95981,OPTSTK,CE,150,CITY UNION BANK LTD,CUB NOV 150 CE,CUB28NOV24C150,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95982,OPTSTK,PE,150,CITY UNION BANK LTD,CUB NOV 150 PE,CUB28NOV24P150,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95983,OPTSTK,CE,155,CITY UNION BANK LTD,CUB NOV 155 CE,CUB28NOV24C155,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95984,OPTSTK,PE,155,CITY UNION BANK LTD,CUB NOV 155 PE,CUB28NOV24P155,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95985,OPTSTK,CE,160,CITY UNION BANK LTD,CUB NOV 160 CE,CUB28NOV24C160,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95986,OPTSTK,PE,160,CITY UNION BANK LTD,CUB NOV 160 PE,CUB28NOV24P160,2024-11-28,5000,0.05
NFO,nse_fo,CUB,95991,OPTSTK,CE,165,CITY UNION BANK LTD,CUB NOV 165 CE,CUB28NOV24C165,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96001,OPTSTK,PE,165,CITY UNION BANK LTD,CUB NOV 165 PE,CUB28NOV24P165,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96002,OPTSTK,CE,170,CITY UNION BANK LTD,CUB NOV 170 CE,CUB28NOV24C170,2024-11-28,5000,0.05
NFO,nse_fo,DEEPAKNTR,96014,OPTSTK,CE,2400,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2400 CE,DEEPAKNTR26DEC24C2400,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96015,OPTSTK,PE,2400,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2400 PE,DEEPAKNTR26DEC24P2400,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96018,OPTSTK,CE,2600,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2600 CE,DEEPAKNTR26DEC24C2600,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96019,OPTSTK,PE,2600,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2600 PE,DEEPAKNTR26DEC24P2600,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96020,OPTSTK,CE,2700,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2700 CE,DEEPAKNTR26DEC24C2700,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96021,OPTSTK,PE,2700,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2700 PE,DEEPAKNTR26DEC24P2700,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96022,OPTSTK,CE,2800,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2800 CE,DEEPAKNTR26DEC24C2800,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96023,OPTSTK,PE,2800,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2800 PE,DEEPAKNTR26DEC24P2800,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96024,OPTSTK,CE,2900,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2900 CE,DEEPAKNTR26DEC24C2900,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96026,OPTSTK,PE,2900,DEEPAK NITRITE LTD,DEEPAKNTR DEC 2900 PE,DEEPAKNTR26DEC24P2900,2024-12-26,300,0.05
NFO,nse_fo,CUB,96027,OPTSTK,PE,170,CITY UNION BANK LTD,CUB NOV 170 PE,CUB28NOV24P170,2024-11-28,5000,0.05
NFO,nse_fo,DEEPAKNTR,96028,OPTSTK,CE,3000,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3000 CE,DEEPAKNTR26DEC24C3000,2024-12-26,300,0.05
NFO,nse_fo,CUB,96029,OPTSTK,CE,175,CITY UNION BANK LTD,CUB NOV 175 CE,CUB28NOV24C175,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96030,OPTSTK,PE,175,CITY UNION BANK LTD,CUB NOV 175 PE,CUB28NOV24P175,2024-11-28,5000,0.05
NFO,nse_fo,DEEPAKNTR,96031,OPTSTK,PE,3000,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3000 PE,DEEPAKNTR26DEC24P3000,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96032,OPTSTK,CE,3100,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3100 CE,DEEPAKNTR26DEC24C3100,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96033,OPTSTK,PE,3100,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3100 PE,DEEPAKNTR26DEC24P3100,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96034,OPTSTK,CE,3200,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3200 CE,DEEPAKNTR26DEC24C3200,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96035,OPTSTK,PE,3200,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3200 PE,DEEPAKNTR26DEC24P3200,2024-12-26,300,0.05
NFO,nse_fo,DEEPAKNTR,96038,OPTSTK,CE,3400,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3400 CE,DEEPAKNTR26DEC24C3400,2024-12-26,300,0.05
NFO,nse_fo,CUB,96039,OPTSTK,CE,180,CITY UNION BANK LTD,CUB NOV 180 CE,CUB28NOV24C180,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96040,OPTSTK,PE,180,CITY UNION BANK LTD,CUB NOV 180 PE,CUB28NOV24P180,2024-11-28,5000,0.05
NFO,nse_fo,DEEPAKNTR,96041,OPTSTK,PE,3400,DEEPAK NITRITE LTD,DEEPAKNTR DEC 3400 PE,DEEPAKNTR26DEC24P3400,2024-12-26,300,0.05
NFO,nse_fo,POLYCAB,96057,OPTSTK,CE,5400,POLYCAB INDIA LIMITED,POLYCAB OCT 5400 CE,POLYCAB31OCT24C5400,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96058,OPTSTK,PE,5400,POLYCAB INDIA LIMITED,POLYCAB OCT 5400 PE,POLYCAB31OCT24P5400,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96059,OPTSTK,CE,5600,POLYCAB INDIA LIMITED,POLYCAB OCT 5600 CE,POLYCAB31OCT24C5600,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96060,OPTSTK,PE,5600,POLYCAB INDIA LIMITED,POLYCAB OCT 5600 PE,POLYCAB31OCT24P5600,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96061,OPTSTK,CE,5800,POLYCAB INDIA LIMITED,POLYCAB OCT 5800 CE,POLYCAB31OCT24C5800,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96063,OPTSTK,CE,6000,POLYCAB INDIA LIMITED,POLYCAB OCT 6000 CE,POLYCAB31OCT24C6000,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96064,OPTSTK,PE,6000,POLYCAB INDIA LIMITED,POLYCAB OCT 6000 PE,POLYCAB31OCT24P6000,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96065,OPTSTK,CE,6200,POLYCAB INDIA LIMITED,POLYCAB OCT 6200 CE,POLYCAB31OCT24C6200,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96066,OPTSTK,PE,6200,POLYCAB INDIA LIMITED,POLYCAB OCT 6200 PE,POLYCAB31OCT24P6200,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96067,OPTSTK,CE,6400,POLYCAB INDIA LIMITED,POLYCAB OCT 6400 CE,POLYCAB31OCT24C6400,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96068,OPTSTK,PE,6400,POLYCAB INDIA LIMITED,POLYCAB OCT 6400 PE,POLYCAB31OCT24P6400,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96069,OPTSTK,CE,6600,POLYCAB INDIA LIMITED,POLYCAB OCT 6600 CE,POLYCAB31OCT24C6600,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96070,OPTSTK,PE,6600,POLYCAB INDIA LIMITED,POLYCAB OCT 6600 PE,POLYCAB31OCT24P6600,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96071,OPTSTK,CE,6800,POLYCAB INDIA LIMITED,POLYCAB OCT 6800 CE,POLYCAB31OCT24C6800,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96072,OPTSTK,PE,6800,POLYCAB INDIA LIMITED,POLYCAB OCT 6800 PE,POLYCAB31OCT24P6800,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96073,OPTSTK,CE,7000,POLYCAB INDIA LIMITED,POLYCAB OCT 7000 CE,POLYCAB31OCT24C7000,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96074,OPTSTK,PE,7000,POLYCAB INDIA LIMITED,POLYCAB OCT 7000 PE,POLYCAB31OCT24P7000,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96075,OPTSTK,CE,7200,POLYCAB INDIA LIMITED,POLYCAB OCT 7200 CE,POLYCAB31OCT24C7200,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96076,OPTSTK,PE,7200,POLYCAB INDIA LIMITED,POLYCAB OCT 7200 PE,POLYCAB31OCT24P7200,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96077,OPTSTK,CE,7400,POLYCAB INDIA LIMITED,POLYCAB OCT 7400 CE,POLYCAB31OCT24C7400,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96078,OPTSTK,PE,7400,POLYCAB INDIA LIMITED,POLYCAB OCT 7400 PE,POLYCAB31OCT24P7400,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96079,OPTSTK,CE,7600,POLYCAB INDIA LIMITED,POLYCAB OCT 7600 CE,POLYCAB31OCT24C7600,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96080,OPTSTK,PE,7600,POLYCAB INDIA LIMITED,POLYCAB OCT 7600 PE,POLYCAB31OCT24P7600,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96081,OPTSTK,CE,7800,POLYCAB INDIA LIMITED,POLYCAB OCT 7800 CE,POLYCAB31OCT24C7800,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96082,OPTSTK,PE,7800,POLYCAB INDIA LIMITED,POLYCAB OCT 7800 PE,POLYCAB31OCT24P7800,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96083,OPTSTK,CE,8000,POLYCAB INDIA LIMITED,POLYCAB OCT 8000 CE,POLYCAB31OCT24C8000,2024-10-31,125,0.05
NFO,nse_fo,POLYCAB,96084,OPTSTK,PE,8000,POLYCAB INDIA LIMITED,POLYCAB OCT 8000 PE,POLYCAB31OCT24P8000,2024-10-31,125,0.05
NFO,nse_fo,CUB,96087,OPTSTK,CE,185,CITY UNION BANK LTD,CUB NOV 185 CE,CUB28NOV24C185,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96091,OPTSTK,PE,185,CITY UNION BANK LTD,CUB NOV 185 PE,CUB28NOV24P185,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96140,OPTSTK,CE,190,CITY UNION BANK LTD,CUB NOV 190 CE,CUB28NOV24C190,2024-11-28,5000,0.05
NFO,nse_fo,CUB,96141,OPTSTK,PE,190,CITY UNION BANK LTD,CUB NOV 190 PE,CUB28NOV24P190,2024-11-28,5000,0.05
NFO,nse_fo,POWERGRID,96200,OPTSTK,PE,290,POWER GRID CORP. LTD.,POWERGRID OCT 290 PE,POWERGRID31OCT24P290,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96201,OPTSTK,CE,300,POWER GRID CORP. LTD.,POWERGRID OCT 300 CE,POWERGRID31OCT24C300,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96202,OPTSTK,PE,300,POWER GRID CORP. LTD.,POWERGRID OCT 300 PE,POWERGRID31OCT24P300,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96203,OPTSTK,CE,310,POWER GRID CORP. LTD.,POWERGRID OCT 310 CE,POWERGRID31OCT24C310,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96204,OPTSTK,PE,310,POWER GRID CORP. LTD.,POWERGRID OCT 310 PE,POWERGRID31OCT24P310,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96205,OPTSTK,CE,320,POWER GRID CORP. LTD.,POWERGRID OCT 320 CE,POWERGRID31OCT24C320,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96206,OPTSTK,PE,320,POWER GRID CORP. LTD.,POWERGRID OCT 320 PE,POWERGRID31OCT24P320,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96209,OPTSTK,CE,330,POWER GRID CORP. LTD.,POWERGRID OCT 330 CE,POWERGRID31OCT24C330,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96210,OPTSTK,PE,330,POWER GRID CORP. LTD.,POWERGRID OCT 330 PE,POWERGRID31OCT24P330,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96211,OPTSTK,CE,340,POWER GRID CORP. LTD.,POWERGRID OCT 340 CE,POWERGRID31OCT24C340,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96212,OPTSTK,PE,340,POWER GRID CORP. LTD.,POWERGRID OCT 340 PE,POWERGRID31OCT24P340,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96213,OPTSTK,CE,350,POWER GRID CORP. LTD.,POWERGRID OCT 350 CE,POWERGRID31OCT24C350,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96214,OPTSTK,PE,350,POWER GRID CORP. LTD.,POWERGRID OCT 350 PE,POWERGRID31OCT24P350,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96215,OPTSTK,CE,360,POWER GRID CORP. LTD.,POWERGRID OCT 360 CE,POWERGRID31OCT24C360,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96216,OPTSTK,PE,360,POWER GRID CORP. LTD.,POWERGRID OCT 360 PE,POWERGRID31OCT24P360,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96219,OPTSTK,CE,370,POWER GRID CORP. LTD.,POWERGRID OCT 370 CE,POWERGRID31OCT24C370,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96220,OPTSTK,PE,370,POWER GRID CORP. LTD.,POWERGRID OCT 370 PE,POWERGRID31OCT24P370,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96221,OPTSTK,CE,380,POWER GRID CORP. LTD.,POWERGRID OCT 380 CE,POWERGRID31OCT24C380,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96222,OPTSTK,PE,380,POWER GRID CORP. LTD.,POWERGRID OCT 380 PE,POWERGRID31OCT24P380,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96223,OPTSTK,CE,390,POWER GRID CORP. LTD.,POWERGRID OCT 390 CE,POWERGRID31OCT24C390,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96224,OPTSTK,PE,390,POWER GRID CORP. LTD.,POWERGRID OCT 390 PE,POWERGRID31OCT24P390,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96238,OPTSTK,CE,400,POWER GRID CORP. LTD.,POWERGRID OCT 400 CE,POWERGRID31OCT24C400,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96239,OPTSTK,PE,400,POWER GRID CORP. LTD.,POWERGRID OCT 400 PE,POWERGRID31OCT24P400,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96267,OPTSTK,CE,410,POWER GRID CORP. LTD.,POWERGRID OCT 410 CE,POWERGRID31OCT24C410,2024-10-31,3600,0.05
NFO,nse_fo,POWERGRID,96270,OPTSTK,CE,420,POWER GRID CORP. LTD.,POWERGRID OCT 420 CE,POWERGRID31OCT24C420,2024-10-31,3600,0.05
NFO,nse_fo,CUMMINSIND,96336,OPTSTK,CE,3350,CUMMINS INDIA LTD,CUMMINSIND OCT 3350 CE,CUMMINSIND31OCT24C3350,2024-10-31,300,0.05
NFO,nse_fo,CUMMINSIND,96351,OPTSTK,PE,3350,CUMMINS INDIA LTD,CUMMINSIND OCT 3350 PE,CUMMINSIND31OCT24P3350,2024-10-31,300,0.05
NFO,nse_fo,CUMMINSIND,96352,OPTSTK,CE,3450,CUMMINS INDIA LTD,CUMMINSIND OCT 3450 CE,CUMMINSIND31OCT24C3450,2024-10-31,300,0.05
NFO,nse_fo,CUMMINSIND,96376,OPTSTK,PE,3450,CUMMINS INDIA LTD,CUMMINSIND OCT 3450 PE,CUMMINSIND31OCT24P3450,2024-10-31,300,0.05
NFO,nse_fo,CUMMINSIND,96377,OPTSTK,CE,3550,CUMMINS INDIA LTD,CUMMINSIND OCT 3550 CE,CUMMINSIND31OCT24C3550,2024-10-31,300,0.05
NFO,nse_fo,CUMMINSIND,96398,OPTSTK,PE,3550,CUMMINS INDIA LTD,CUMMINSIND OCT 3550 PE,CUMMINSIND31OCT24P3550,2024-10-31,300,0.05
